architecture,n_people,replication,truth,estimate,se,df,covered,detected,rejected
spaced,30,866,0.013575347296819616,0.025310909933325573,0.009498765619679033,28.999693346789485,true,true,true
spaced,30,867,0.013918024800411797,0.013066436622692237,0.01011710536056652,28.998772370244417,true,false,false
spaced,30,868,0.014141931921852402,0.0024718393802253135,0.00954770428901203,28.999236352255725,true,false,false
spaced,30,869,0.014330534945815534,0.020166994753671407,0.008491906808208539,28.999858429017877,true,true,true
spaced,30,870,0.013988630820607455,0.01325215592776069,0.009900035590513603,28.999869986103377,true,false,false
spaced,30,871,0.013072862389186198,0.00510105799765315,0.006437433218450494,28.999870207866987,true,false,false
spaced,30,872,0.01466783840702096,0.022434239215879954,0.008721029347917448,28.99983355406202,true,true,true
spaced,30,873,0.013424028986938244,0.008622082262779858,0.0072999771394756125,28.999721669823966,true,false,false
spaced,30,874,0.013948538168297341,0.00519938149704759,0.007012241045575549,28.999214897283498,true,false,false
spaced,30,875,0.0147937510154199,0.017506599726058992,0.009206385019286884,28.9989649377364,true,false,false
spaced,30,876,0.013571135377346699,0.01195409562456371,0.007620206757748802,28.999717082617153,true,false,false
spaced,30,877,0.014262563903102316,0.0027155585779166883,0.01029400297514221,28.999786855789942,true,false,false
spaced,30,878,0.013725526794343374,0.01627600712625625,0.008208752243878322,28.999585886680965,true,false,false
spaced,30,879,0.01415577927738837,0.01815011129242194,0.008511624900981675,28.999692223787537,true,true,true
spaced,30,880,0.01436288418599653,0.026699912801060936,0.006131773470559545,28.999903373416533,true,true,true
spaced,30,881,0.013239350316978218,0.0176845716244679,0.007061316466560815,28.99959919585317,true,true,true
spaced,30,882,0.013989807611724357,0.014059056946434768,0.005080585985221145,28.999587621562874,true,true,true
spaced,30,883,0.014255734835860482,0.011945395714942181,0.008256174705232506,28.999182299494926,true,false,false
spaced,30,884,0.013026895605956712,0.013427335948984487,0.008142873600365993,28.999532952820513,true,false,false
spaced,30,885,0.014371235021043056,0.01992984352007319,0.0074228023044584195,28.999787572240745,true,true,true
spaced,30,886,0.01443069041958426,0.023304626334631286,0.009126363005257172,28.999672176335384,true,true,true
spaced,30,887,0.013732574087161853,0.016519762951321574,0.008190731124360454,28.999322200499265,true,false,false
spaced,30,888,0.013737261324157283,0.012733673337048543,0.00621227152096177,28.999918292424184,true,true,true
spaced,30,889,0.013853991013002002,0.004316526905049397,0.007010900362721814,28.99908300119522,true,false,false
spaced,30,890,0.014195353476130575,0.005361349097790295,0.009312775220395244,28.999726714378113,true,false,false
spaced,30,891,0.013963220318751383,0.018667301994766322,0.00904355057675469,28.99911457504265,true,true,true
spaced,30,892,0.014546635978148098,0.020313351634486224,0.007619309287923048,28.999220207730563,true,true,true
spaced,30,893,0.013101705634756712,0.01433296975461493,0.008537544394215417,28.998746986259665,true,false,false
spaced,30,894,0.013932193965476153,0.007036585205024164,0.00738593984420642,28.99967122227079,true,false,false
spaced,30,895,0.014170654547026781,0.01693693173341497,0.007296536243786221,28.999656349562752,true,true,true
spaced,30,896,0.014498916930558032,0.009164017785135889,0.0089333505070536,28.99977372554688,true,false,false
spaced,30,897,0.01403575301625213,-0.010261758757731736,0.007693059650377188,28.999876725599503,false,false,false
spaced,30,898,0.013325472928217527,0.021358244005828985,0.008216873306697351,28.999600360731172,true,true,true
spaced,30,899,0.013954793345879051,0.016478431926261673,0.008269798877926742,28.999599971063713,true,false,false
spaced,30,900,0.0148136375210477,0.027508493339240044,0.006480725426679629,28.99975074509749,true,true,true
spaced,30,901,0.014152621860637473,0.01923542853225793,0.007501031397978383,28.99970568163915,true,true,true
spaced,30,902,0.014570897247928523,0.0222972217132811,0.009791931127555414,28.99959916637836,true,true,true
spaced,30,903,0.013174665673755232,0.011345560402971197,0.00901770730383277,28.99977662163456,true,false,false
spaced,30,904,0.013064299070895631,0.019591165115754854,0.007368028218949447,28.999829755049383,true,true,true
spaced,30,905,0.013648848160024278,0.010879323921923515,0.009060767544633617,28.999219204382097,true,false,false
spaced,30,906,0.014537468723784145,0.028919626150945774,0.007589476931248804,28.999671617946927,true,true,true
spaced,30,907,0.014718248702065551,0.006518952473778425,0.00824650566237686,28.99981420884575,true,false,false
spaced,30,908,0.01416881699957207,0.01648098225438422,0.007449475939728415,28.999597883914717,true,true,true
spaced,30,909,0.013791920740359622,0.02327823348123357,0.009185452123636688,28.999749725883618,true,true,true
spaced,30,910,0.014072942515506632,0.014087306322457489,0.009809879009965656,28.99968023797027,true,false,false
spaced,30,911,0.014039099741563286,0.010112602353240565,0.0071429409977261035,28.999519214056317,true,false,false
spaced,30,912,0.014128338587142337,0.01944902253760471,0.00668617089554341,28.999568894385423,true,true,true
spaced,30,913,0.014489871313529268,0.031023317271709438,0.008756294236730388,28.99966765145626,true,true,true
spaced,30,914,0.013938273723565634,0.010197287188053104,0.008140457557818703,28.999193157462933,true,false,false
spaced,30,915,0.014207258726726384,0.004674022228962436,0.007103943074160681,28.99968120100464,true,false,false
spaced,30,916,0.014292851919944904,0.00939514327989755,0.008596410007956407,28.99955547888874,true,false,false
spaced,30,917,0.014483150629385105,0.012155734158273587,0.007212863942037284,28.999669511926676,true,false,false
spaced,30,918,0.014744614199169302,0.009527414186813691,0.00849115486131261,28.999917704823588,true,false,false
spaced,30,919,0.014096884936596391,0.0040975719184135045,0.008992056253780282,28.99885805915575,true,false,false
spaced,30,920,0.014078329447274432,0.013138418114075326,0.009836559435126874,28.999219893524774,true,false,false
spaced,30,921,0.013982873171464514,0.008490700170729833,0.006396125584121179,28.99974525018957,true,false,false
spaced,30,922,0.014122876954790267,0.026858105223382247,0.007504803970177795,28.999651925384963,true,true,true
spaced,30,923,0.014352844777359007,0.019354035427906625,0.0075743889840976155,28.999607644359465,true,true,true
spaced,30,924,0.014675347535348817,0.016527358960840524,0.009536847215214143,28.999731243998667,true,false,false
spaced,30,925,0.014054934052557845,0.006011103049247369,0.006364761413897737,28.999638612154648,true,false,false
spaced,30,926,0.014346829970433222,0.026773327364225313,0.008458418250365191,28.999827386826297,true,true,true
spaced,30,927,0.015121007871277278,0.010223545150809834,0.007707518846797054,28.99973171673528,true,false,false
spaced,30,928,0.013724800807291316,0.01106739406284049,0.006935648724908469,28.99820990927988,true,false,false
spaced,30,929,0.013125804722015234,0.011779624824538705,0.005685329993357936,28.999641063830353,true,true,true
spaced,30,930,0.013971283362755884,0.003921335818809271,0.008114459297622079,28.999900652202257,true,false,false
spaced,30,931,0.013997416584147354,0.020056927611616204,0.008584856807757776,28.99917814278429,true,true,true
spaced,30,932,0.014216174311679501,0.013177269579258568,0.008431573557598429,28.998838605986613,true,false,false
spaced,30,933,0.013793525014382742,0.008352530373238076,0.008491616134039372,28.99921122757812,true,false,false
spaced,30,934,0.013635858386816215,0.010485517755157192,0.010003121988481068,28.99973289468856,true,false,false
spaced,30,935,0.014006393719575778,0.020839787375293753,0.010738908159236196,28.99984533317403,true,false,false
spaced,30,936,0.014104122601722469,0.00898515113765339,0.009447273270451797,28.99974680906436,true,false,false
spaced,30,937,0.013693253608325193,0.008641402923269662,0.00784262476711743,28.99953867371482,true,false,false
spaced,30,938,0.01371555422561484,0.014698804661848029,0.008297571667100347,28.999559723298546,true,false,false
spaced,30,939,0.014221827970048034,0.014333634775323272,0.007556304678132178,28.998933595873336,true,false,false
spaced,30,940,0.01464278402793588,0.005169757596837923,0.009234103544925851,28.999575245018995,true,false,false
spaced,30,941,0.014043575651664805,0.006317618994612843,0.007096492481015264,28.999206173248954,true,false,false
spaced,30,942,0.014246089783850863,0.009794844986581116,0.0067718185987536315,28.999465283213492,true,false,false
spaced,30,943,0.012975336591766778,0.006096923651780451,0.005448768545103491,28.999689878009995,true,false,false
spaced,30,944,0.013367123151453048,0.010511110772023982,0.007427101309794154,28.999602187221072,true,false,false
spaced,30,945,0.013782438798467782,0.02715519680029872,0.008199727919576858,28.999563589886105,true,true,true
spaced,30,946,0.014049962065145027,0.021779302436786413,0.007247606400051848,28.999760199518324,true,true,true
spaced,30,947,0.01390479724436697,0.029206948223148288,0.006615635346149266,28.999545079920274,false,true,true
spaced,30,948,0.014047452202535586,0.017042649390332433,0.007614111428035883,28.999415893999572,true,true,true
spaced,30,949,0.013636070104904207,0.010667130266138752,0.007345119684321062,28.999363287898504,true,false,false
spaced,30,950,0.013495357150135875,0.014757406940924386,0.0068478464046329455,28.99961230112867,true,true,true
spaced,30,951,0.013528303780102877,0.01877578577868258,0.007672062163889855,28.999711360197203,true,true,true
spaced,30,952,0.014068992154327331,0.004569027342844487,0.010822381981743942,28.999416611312533,true,false,false
spaced,30,953,0.014657016449168545,0.017752184340864247,0.007770486087669453,28.999467149403042,true,true,true
spaced,30,954,0.013069913794215094,0.020935587758267014,0.009004894188407508,28.999784622651116,true,true,true
spaced,30,955,0.014284509572302097,0.017540996514594863,0.007658017182909245,28.99909409789584,true,true,true
spaced,30,956,0.014497498539882109,0.01783866852696844,0.007899366087508469,28.999828051766148,true,true,true
spaced,30,957,0.01415959739718799,0.003911619387050195,0.0071084412965322944,28.999587405998973,true,false,false
spaced,30,958,0.014201983240536346,0.020536521330619756,0.008565943052928572,28.999780747208657,true,true,true
spaced,30,959,0.014512418661330927,0.014081799540959063,0.008255214502515817,28.9998427892148,true,false,false
spaced,30,960,0.01383079311143029,0.018959773435124238,0.00805360489171041,28.999588538218163,true,true,true
spaced,30,961,0.013765932899670413,0.016326505798997328,0.008556528170010185,28.999843775560375,true,false,false
spaced,30,962,0.014235375559109628,0.029384993748211387,0.0083931518701987,28.998802318483012,true,true,true
spaced,30,963,0.014243565270830356,0.024493564252606646,0.00852025462291689,28.99928388947732,true,true,true
spaced,30,964,0.014524467105043492,0.013976386008384982,0.007369253033172242,28.999930383811034,true,false,false
spaced,30,965,0.015431552939428949,0.016900794855230352,0.008627151406759627,28.999235173201452,true,false,false
spaced,30,966,0.014014821158349426,0.014020980255613196,0.008437439577112899,28.999664798703897,true,false,false
spaced,30,967,0.013779089032047182,0.013911832681828499,0.007113477813133109,28.999727643111925,true,false,false
spaced,30,968,0.014400024717694027,0.022914373433073756,0.008281946846419742,28.999776103931193,true,true,true
spaced,30,969,0.014335187526299312,0.007484391404886351,0.007931912557660452,28.999827034789043,true,false,false
spaced,30,970,0.014638512883545248,0.012503337600218692,0.007574785852465053,28.999757047629455,true,false,false
spaced,30,971,0.014411278257786138,0.0021234547960803365,0.00684249021832027,28.99940857675618,true,false,false
spaced,30,972,0.014025269781715638,0.006210896673987925,0.007968265481689241,28.99888041122608,true,false,false
spaced,30,973,0.014100330723655258,0.022013035004839268,0.007810207305799897,28.99968574258676,true,true,true
spaced,30,974,0.014286831431652347,0.01158257821275123,0.008323412849876305,28.999496154455336,true,false,false
spaced,30,975,0.015162598073839552,0.01977412544296568,0.007191792842552518,28.99951391088396,true,true,true
spaced,30,976,0.014169212811318315,0.009601798950848877,0.010154107209112853,28.999852339353495,true,false,false
spaced,30,977,0.014187441067466229,0.004194567619343615,0.007789657536568263,28.999913202197433,true,false,false
spaced,30,978,0.015207013027058678,0.028535163036038362,0.008916059196288191,28.999573836007837,true,true,true
spaced,30,979,0.01469838407499798,0.024286399791605292,0.009478591804683389,28.999673811989258,true,true,true
spaced,30,980,0.013942292893902827,0.01054600035808923,0.007966783967787786,28.999571786371785,true,false,false
spaced,30,981,0.014197821201432162,0.01095390474485506,0.008520642676604469,28.99969588301536,true,false,false
spaced,30,982,0.014300895052330474,0.016133347623333537,0.007778051503763932,28.99987835998644,true,true,true
spaced,30,983,0.014110712314563317,0.026989798442008165,0.007968583982125115,28.999564451250357,true,true,true
spaced,30,984,0.013995354627880595,0.01194582133924962,0.0080233564305998,28.99912450382001,true,false,false
spaced,30,985,0.013877582970748212,0.019363328255889038,0.007837795485341062,28.99977040623521,true,true,true
spaced,30,986,0.01535890907421364,0.013457938648070407,0.009422378599379541,28.999516640652416,true,false,false
spaced,30,987,0.015025453776915053,0.012165689407603987,0.009786586101656449,28.99889357231214,true,false,false
spaced,30,988,0.014660536788650123,0.014639643550168183,0.007857014238299036,28.99924088477799,true,false,false
spaced,30,989,0.014535338356966937,0.00729358137897787,0.00948071608206218,28.99988185749407,true,false,false
spaced,30,990,0.014781305024709127,0.018123421062159802,0.008686019986384401,28.99979733528484,true,true,true
spaced,30,991,0.01361169055759485,0.005755741191823262,0.007498442338280596,28.999710906381985,true,false,false
spaced,30,992,0.013103863732954172,0.016869955837665675,0.006124136580636115,28.998783106392914,true,true,true
spaced,30,993,0.01360191901282249,0.005824577633674395,0.007075793444899035,28.999869412831618,true,false,false
spaced,30,994,0.014365751367494411,-0.0026168842205154196,0.007635956732837761,28.999642191760536,false,false,false
spaced,30,995,0.014882768648638486,0.01470937982504106,0.007761146789520917,28.999746122124737,true,false,false
spaced,30,996,0.01416913331137439,0.00952094538607742,0.009502129164760025,28.999725741829163,true,false,false
spaced,30,997,0.014021672266567926,-0.008802369362111779,0.008816718298833603,28.999681355872838,false,false,false
spaced,30,998,0.013621055099166753,0.017628845871113928,0.008780186050053337,28.999826409677354,true,false,false
spaced,30,999,0.014211045817227633,0.011141179232222855,0.008692039000429709,28.99971626914723,true,false,false
spaced,60,0,0.01383046572402242,0.013420108934737447,0.005210985012873183,58.99985322069295,true,true,true
spaced,60,1,0.014448884733867868,0.004231741449273094,0.006640755905148781,58.99970839981428,true,false,false
spaced,60,2,0.014055028532924908,0.016038158864247764,0.005961196446248537,58.99970680991652,true,true,true
spaced,60,3,0.014718551789866054,0.01339680877545628,0.006048862696585542,58.999782369700455,true,true,true
spaced,60,4,0.014226846702582972,0.015883033791852352,0.005544306462232046,58.99971840328444,true,true,true
spaced,60,5,0.014158061462498898,0.01322387154993973,0.005242881573944451,58.999096310947316,true,true,true
spaced,60,6,0.014510157052641028,0.010536573752518933,0.005047363538526989,58.99934673984692,true,true,true
spaced,60,7,0.013713365008658572,0.019540404322526808,0.006132677935728283,58.99954997010748,true,true,true
spaced,60,8,0.014358946627847188,0.015935805917572887,0.006171990589363802,58.999435980393066,true,true,true
spaced,60,9,0.014364041472424106,0.022153499181268427,0.004767063914678513,58.999861823543775,true,true,true
spaced,60,10,0.014863583121142781,0.0228060158986271,0.006177621079073934,58.999186134569655,true,true,true
spaced,60,11,0.014081343932675714,0.016051650505941192,0.0057350492674333895,58.99947448519462,true,true,true
spaced,60,12,0.014945077961835203,0.011803672358198385,0.0055591119140188895,58.999695864638326,true,true,true
spaced,60,13,0.013472888612614071,0.016697234438723965,0.005883541299990783,58.9989852977933,true,true,true
spaced,60,14,0.014237729469114805,0.006710102765380022,0.005283939149919133,58.99947299624749,true,false,false
spaced,60,15,0.014245902759404131,0.010399898725894852,0.005725731901541537,58.999254363606234,true,false,false
spaced,60,16,0.013943546350097882,0.010539434038203621,0.006401738386163531,58.999593205538574,true,false,false
spaced,60,17,0.013594089185139014,0.018713455612709835,0.005522091597004637,58.999666661493684,true,true,true
spaced,60,18,0.014482771354750542,0.016792881495153327,0.005498630183796989,58.99968523179595,true,true,true
spaced,60,19,0.013994240441916375,0.01937395278585522,0.005645821793850629,58.99923467049176,true,true,true
spaced,60,20,0.014302480028080907,0.011266943968682282,0.005814974557491937,58.99944051805477,true,false,false
spaced,60,21,0.014327137276979075,0.014417365236056943,0.006016933974026972,58.9996513184676,true,true,true
spaced,60,22,0.014151103934101066,0.011718977402917484,0.0048451567408266255,58.99937128709439,true,true,true
spaced,60,23,0.013736118971036437,0.009641909625025693,0.005563294003537214,58.9990770302302,true,false,false
spaced,60,24,0.014383880404608227,0.01959925360482284,0.00700624905775467,58.99974157429537,true,true,true
spaced,60,25,0.01443466174925201,0.00350512635301356,0.005974820492454663,58.99945270462405,true,false,false
spaced,60,26,0.014371846621071216,0.0074178692646877315,0.006572444182659938,58.99974190894041,true,false,false
spaced,60,27,0.014146322658535479,0.01356816933817243,0.005534360881000556,58.99961182296417,true,true,true
spaced,60,28,0.0141629683888306,0.02499811249630901,0.006056351903854525,58.999446432595725,true,true,true
spaced,60,29,0.0143792150372674,0.020428818883296607,0.006499227585773088,58.99955972216873,true,true,true
spaced,60,30,0.013469860473939296,0.009622659371623871,0.00572588728648738,58.99917738274792,true,false,false
spaced,60,31,0.014398150852236476,0.009123294242571939,0.006144762252912294,58.99973309257107,true,false,false
spaced,60,32,0.015075645403582768,0.02025310900288596,0.006374046446494807,58.999618111278885,true,true,true
spaced,60,33,0.013763845534275019,0.02318933879031991,0.005676594468784751,58.99963996104875,true,true,true
spaced,60,34,0.014088817778511462,0.008480221093783474,0.005193248083730409,58.999714745914844,true,false,false
spaced,60,35,0.014512690117138571,0.011635181170517475,0.005799960332408415,58.999680521039956,true,true,true
spaced,60,36,0.01438922371592369,0.012637865154024973,0.005842357987517175,58.999635193719385,true,true,true
spaced,60,37,0.014386824339450878,0.01163429586178981,0.006009158452073703,58.999635748289364,true,false,false
spaced,60,38,0.013901938164469269,0.0014074906877682572,0.00535058390554177,58.99944871238102,false,false,false
spaced,60,39,0.013622729135426368,0.007338566287878182,0.004462329377854745,58.999157907204975,true,false,false
spaced,60,40,0.013824953082162184,0.012561958688187361,0.0054101770266314535,58.99944199298824,true,true,true
spaced,60,41,0.013735640815906561,0.01093868671846151,0.005001619731615492,58.999443112588274,true,true,true
spaced,60,42,0.014076726470844856,0.015423931028143262,0.005944927829159325,58.9994438593386,true,true,true
spaced,60,43,0.014166294798509957,0.013653306356851507,0.006248685900477057,58.999751244336366,true,true,true
spaced,60,44,0.01381998719226121,0.017550584856759945,0.005471667805675384,58.999778103308536,true,true,true
spaced,60,45,0.014336872803703321,0.026327702992581064,0.005608928496978253,58.99935779546177,false,true,true
spaced,60,46,0.014003072640555725,0.003991297260698535,0.005148482269034476,58.99971250996902,true,false,false
spaced,60,47,0.014625035888832478,0.0020288484283704435,0.006832771148291224,58.999412658491025,true,false,false
spaced,60,48,0.01357547414342535,0.010632436314674034,0.0051392026340371854,58.99979729321012,true,true,true
spaced,60,49,0.014247197038232533,0.014924509616773085,0.005645945122977951,58.999868348447066,true,true,true
spaced,60,50,0.014008625004607944,0.017776189753721982,0.006210233589361307,58.99976921276916,true,true,true
spaced,60,51,0.014151409841644863,0.009648170552501141,0.005438567707551157,58.999766152277,true,false,false
spaced,60,52,0.014514831293169349,0.012424535657315888,0.005395789932454839,58.999447523996665,true,true,true
spaced,60,53,0.014265539658908592,0.01639617597562414,0.005450357907718197,58.99954808446276,true,true,true
spaced,60,54,0.013788466743761683,0.01908976743649375,0.0051772689710961875,58.99981246717154,true,true,true
spaced,60,55,0.01457246389689995,0.013672968692484263,0.0053576059855968364,58.99960773688248,true,true,true
spaced,60,56,0.014249603659653307,0.01988058706136387,0.0050095571888335005,58.9993933898227,true,true,true
spaced,60,57,0.01432281164217449,0.006236703148522072,0.00510751980521936,58.99971613452841,true,false,false
spaced,60,58,0.013975804848622993,0.01310088738512179,0.006207699613702663,58.999218248742714,true,true,true
spaced,60,59,0.014441029026617537,0.003476745332717569,0.005480001498914041,58.99947909701317,true,false,false
spaced,60,60,0.014168181803178522,0.001051841922993392,0.004843765726058808,58.99951975508122,false,false,false
spaced,60,61,0.01419304864581559,0.011277402824638528,0.006245357677506484,58.99971370212212,true,false,false
spaced,60,62,0.013837507195677648,0.004722071391916868,0.00463979993189799,58.999643420974486,true,false,false
spaced,60,63,0.014021250387337043,0.014697685010824357,0.00655262035513692,58.999022054124204,true,true,true
spaced,60,64,0.013973404360768063,0.016810498653686636,0.005611198720759829,58.99961687177067,true,true,true
spaced,60,65,0.013873631959286847,0.01514426771899897,0.004931441329571274,58.99920698554091,true,true,true
spaced,60,66,0.013492995898608988,0.00937208661180758,0.005088175158176972,58.99945884960934,true,false,false
spaced,60,67,0.01352606525741259,0.007071467938278162,0.0056941193299395445,58.999237034486875,true,false,false
spaced,60,68,0.014009771325590328,0.007762378158663505,0.005902793819079999,58.99957195655153,true,false,false
spaced,60,69,0.014022047621454904,0.019990899384214427,0.004986710233745936,58.99963986239753,true,true,true
spaced,60,70,0.01423845909240365,0.012684907364303109,0.004989549586021509,58.999559331841375,true,true,true
spaced,60,71,0.0138988775554076,0.01111671918184731,0.005715628914300363,58.999775338013876,true,false,false
spaced,60,72,0.014283512347641093,0.027839409551232448,0.006148850988791622,58.99964653884733,false,true,true
spaced,60,73,0.013639909295805759,0.013571468841225624,0.006221794257106469,58.99969830094474,true,true,true
spaced,60,74,0.014453095322779684,0.01614138578725031,0.0058341786123196305,58.999475307795045,true,true,true
spaced,60,75,0.014312373016508962,0.019713005423004346,0.004880404492580629,58.999429169434855,true,true,true
spaced,60,76,0.014403135369853754,0.014753236571622752,0.005754901006355638,58.99959974898309,true,true,true
spaced,60,77,0.014144542966372377,0.013248460384166036,0.00649047715121469,58.99897881338694,true,true,true
spaced,60,78,0.014066474451329154,0.01638279411063067,0.0060938879753162,58.998140907550464,true,true,true
spaced,60,79,0.013463258160835352,0.005481125309466563,0.004950262641829213,58.999867467944945,true,false,false
spaced,60,80,0.01418097731960635,0.006653261401235801,0.005762964302832415,58.99985381960588,true,false,false
spaced,60,81,0.01477725930225522,0.007308603668328543,0.006575111116623599,58.99967077856384,true,false,false
spaced,60,82,0.014455586118020178,0.022657865124258044,0.00677959739843852,58.99969427154222,true,true,true
spaced,60,83,0.014193888784031994,0.004412452014293773,0.005142310936606312,58.99939869670622,true,false,false
spaced,60,84,0.01407954591764953,0.017679252354437902,0.006614131684182673,58.99890914639123,true,true,true
spaced,60,85,0.013195393968209975,0.006714691322007734,0.005547014854600492,58.9996647492269,true,false,false
spaced,60,86,0.013891382674174006,0.021476099148791568,0.005471828522577458,58.99913840957149,true,true,true
spaced,60,87,0.014102364059778633,0.015019602343508508,0.0058430513307360325,58.99950888997492,true,true,true
spaced,60,88,0.014680594520694094,0.009084774291983925,0.005315805513860497,58.99983050614289,true,false,false
spaced,60,89,0.01436215311000677,0.027335115653828967,0.006201572197761515,58.99953338516513,false,true,true
spaced,60,90,0.014157909681262149,0.019298857675209207,0.005125056677797811,58.99973654584345,true,true,true
spaced,60,91,0.014320564577495977,0.01688183276956506,0.0056683417215512835,58.999403866081536,true,true,true
spaced,60,92,0.014166908572165973,0.01572095506111714,0.005606663496990453,58.999469692054845,true,true,true
spaced,60,93,0.013837566551423467,0.018560703796526204,0.005950417793699614,58.99983051888432,true,true,true
spaced,60,94,0.013894937073338283,0.013071041865805839,0.005605366824313105,58.99964718609324,true,true,true
spaced,60,95,0.014418210323903521,0.01775334597876208,0.006058920636307284,58.999764365423275,true,true,true
spaced,60,96,0.014197741003352566,0.009312939834645064,0.006041289807651063,58.99931640625583,true,false,false
spaced,60,97,0.014086668538720107,0.0194136200926733,0.00609318890372568,58.99968835597502,true,true,true
spaced,60,98,0.013724456118052087,0.012403596289204807,0.005599661329039007,58.99945514744937,true,true,true
spaced,60,99,0.014040605321577571,0.02064592195253913,0.005177364192018571,58.99941558852654,true,true,true
spaced,60,100,0.013905674960530743,0.016013179347768337,0.006121397742860165,58.99959799669103,true,true,true
spaced,60,101,0.013862190948165976,0.009823847986373474,0.005779803341682736,58.99967064341779,true,false,false
spaced,60,102,0.014233568497471226,0.01845720506916887,0.006136759545529301,58.99865389512393,true,true,true
spaced,60,103,0.014586652381110348,0.010018429845103923,0.006239748960615586,58.99970124140258,true,false,false
spaced,60,104,0.014302795433767487,0.017018602241280902,0.00553850779255726,58.9998745999763,true,true,true
spaced,60,105,0.014056442199849613,0.019125453486181315,0.006388709741716339,58.999306794076105,true,true,true
spaced,60,106,0.014578481512051678,0.015801832676608365,0.006311208477925829,58.99971122994665,true,true,true
spaced,60,107,0.014459201523861803,0.016983974090077975,0.005798408749510345,58.999738160207244,true,true,true
spaced,60,108,0.01396971589472778,0.016727905997548812,0.005682237355078245,58.999264766802014,true,true,true
spaced,60,109,0.013967879087979031,0.011796281940709384,0.006646233108757969,58.99966680015183,true,false,false
spaced,60,110,0.013807055489123731,0.013243496246978603,0.005438045701754892,58.99986645469375,true,true,true
spaced,60,111,0.013890778648615798,0.01610989477988715,0.00621644474465326,58.999532733580246,true,true,true
spaced,60,112,0.01403624045889251,0.011124916237929475,0.005570227296846059,58.99919114145261,true,false,false
spaced,60,113,0.013450034473272646,0.01143865524276853,0.005080919929811923,58.99877742433618,true,true,true
spaced,60,114,0.014761301886919192,0.021147499476474693,0.006068015529386414,58.99968620939803,true,true,true
spaced,60,115,0.013526288085188685,0.016494145687125497,0.00432773587226823,58.99883721747412,true,true,true
spaced,60,116,0.01463145177417489,0.01073162014906604,0.005052876007424456,58.99963620575736,true,true,true
spaced,60,117,0.015029383026178268,0.022773298881002487,0.006196747769027175,58.99969306477797,true,true,true
spaced,60,118,0.013529673551447897,0.01279922751557453,0.0050346134819128485,58.99962982459925,true,true,true
spaced,60,119,0.01464914658942068,-0.0014089484688339677,0.005449518877009418,58.99874872635601,false,false,false
spaced,60,120,0.014598919650481063,0.016900258803015166,0.004945566586111354,58.99863126027279,true,true,true
spaced,60,121,0.014348466620950347,0.01852221425439131,0.005337941385266735,58.99965186539452,true,true,true
spaced,60,122,0.014387488072190183,0.0019372359398818085,0.005691362316213816,58.99958218071573,false,false,false
spaced,60,123,0.014255205118350444,0.019496926152705218,0.005776513445898359,58.999571320625016,true,true,true
spaced,60,124,0.014352628496217162,0.01295619212376875,0.004918675184556195,58.99936277388152,true,true,true
spaced,60,125,0.01379944170404702,0.014021249913939406,0.00584840741182737,58.999662291192514,true,true,true
spaced,60,126,0.014672708269324644,0.009363674631325883,0.005495745894708701,58.99945175610457,true,false,false
spaced,60,127,0.013867431659761318,0.012248601541958646,0.005190825831923229,58.9996606132005,true,true,true
spaced,60,128,0.01440614362573559,0.014884835965331534,0.006089635909470248,58.99958115914038,true,true,true
spaced,60,129,0.01386662612940771,0.012242184129054845,0.005185225237117778,58.99965599525093,true,true,true
spaced,60,130,0.014328711535740205,0.01722014982808822,0.0051203357818376625,58.99973681443735,true,true,true
spaced,60,131,0.01410849526889267,0.01912208460135831,0.006385737760683843,58.999612940942576,true,true,true
spaced,60,132,0.014336483867187368,0.01253556069296179,0.006230520749233159,58.999630798294056,true,true,true
spaced,60,133,0.013742456761410882,0.02109264484906087,0.005375658862591027,58.99962902090305,true,true,true
spaced,60,134,0.014188057076096643,0.021187228896044723,0.005504436867625863,58.9997391588747,true,true,true
spaced,60,135,0.014692991578052919,0.005610341428452606,0.005982016178359818,58.9993783268651,true,false,false
spaced,60,136,0.01421663574599167,0.026106000630717482,0.006121988158134077,58.999011384548155,true,true,true
spaced,60,137,0.014323405997476177,0.017076273547205617,0.005922739985572653,58.99960219149923,true,true,true
spaced,60,138,0.014094382588267737,0.02454626075464975,0.005834757448101863,58.99885992772955,true,true,true
spaced,60,139,0.01425180473119706,0.009861640471987707,0.0055865000725521495,58.99987255178011,true,false,false
spaced,60,140,0.014036670867153265,0.020031909715322364,0.00539796593649708,58.99935844310207,true,true,true
spaced,60,141,0.01381936690013479,0.02124704865128694,0.005800048879848493,58.999639937768784,true,true,true
spaced,60,142,0.013424174588832652,0.022241822756168525,0.00532226080547313,58.99990970257691,true,true,true
spaced,60,143,0.014112670297415909,0.004494316241455702,0.005684246827630767,58.99974984963126,true,false,false
spaced,60,144,0.013567844057035382,0.017981486324728638,0.005980972461823871,58.99985938442811,true,true,true
spaced,60,145,0.013723900102102834,0.012168818625363882,0.0054628051662303865,58.999686196164134,true,true,true
spaced,60,146,0.014178361435635277,0.020553799990301005,0.006658590026895916,58.999619048412036,true,true,true
spaced,60,147,0.014362391842140122,0.013928880768009478,0.006534591805647829,58.99958008601028,true,true,true
spaced,60,148,0.01432769925355634,0.01828915707273326,0.005631714934441331,58.999156067124126,true,true,true
spaced,60,149,0.014613213303523566,0.02165888250487482,0.005832527069383754,58.9997494183362,true,true,true
